"SYMBOL","log2FC","pVal","pAdj","sdSF","sdGC","sTat"
"APTX",0.234158629888587,0.41404259042849,0.860912864488713,41.2541118,16.7488231,0.816800248100275
"PDC3",0.639896454301673,0.622628956649546,0.934064492015576,48.294073,35.430131,0.492127862320534
"ATMSFC1",0.0161266708819508,0.943455510359084,0.999654961743535,107.42354,21.68118,0.0709274325192951
"TBL3",-0.630110307898102,0.388876302537992,0.847638200212649,40.88966,25.52748,-0.861656985482613
"ACI1",-0.34847153297994,0.505714078680533,0.897915290742857,32.36574,118.39115,-0.665526063815188
"ESP4",-0.373344692225249,0.239926370577502,0.764681335521692,63.024595,18.439551,-1.17517084827184
"ATPDX1",0.288985621891233,0.295848895006563,0.797412271393234,93.77211,77.19633,1.04537671320326
"APD2",0.212469162083573,0.433353856128235,0.869160432672945,72.476389,6.969661,0.783465413790676
"ATCAX4",0.652221241883309,0.495724994141197,0.893089603272347,54.33019,38.6375,0.681231539574323
"TAAC",-0.201388809161759,0.54731248517574,0.910078255107894,13.251676,32.828758,-0.601792173943249
"RUS5",-0.610631601629868,0.236124874368979,0.763022379030671,34.21956,42.24496,-1.18472833797365
"AIRP2",0.378970593689973,0.596887799952777,0.927741759631701,60.09894,26.42736,0.528881292823544
"LHCB4.1",0.394659064604356,0.387679276918248,0.846914985428723,54.43037,46.94287,0.863833655026724
"LECRK-VI.2",-1.07266929285655,0.749169173153959,0.965334250479631,2.822277,5.9410154,-0.319735068713873
"LECRK-VI.3",0.248845956467749,0.897876361755399,0.991162179536923,3.4505985,2.0743732,0.128344485616947
"LECRK-VI.4",0.291559951027352,0.290767676205586,0.794974603271678,28.063195,16.444706,1.05643904337918
"OSH1",-0.945983230640914,0.470509215421202,0.884982596430241,5.3336763,14.6489081,-0.721650771824761
"TIC56",0.0101629404110701,0.97929822000672,1,44.81928,33.24288,0.0259487452824468
"ATFER1",-0.450586050959704,0.510388022394762,0.899709699297823,48.64514,188.1685,-0.658233623377179
"TBL35",0.0177362251252121,0.940831284385992,0.999350211931127,129.903067,80.836203,0.0742250869766954
"ATBRCA2(V)",-0.192830431387979,0.659198137931827,0.943072254385096,17.88358,42.163054,-0.441020525053022
"PRA1.B5",0.606086345232969,0.473280537240537,0.886162121328907,37.38246,23.346668,0.717151636612045
"RAE1",-0.570250724194239,0.126463226943444,0.635118979315783,83.35689,97.93206,-1.52819863770014
"ATSCAR4",-2.02156861439253,0.0380250502880185,0.449740443484085,3.516618,19.258554,-2.07458460326003
"ATRAPTOR1A",-1.09985282765556,0.0428445238229182,0.464481885334373,22.270995,35.67184,-2.02522248512652
"ATPK10",-0.22855461428199,0.405531618521977,0.85513921184179,64.794836,117.573341,-0.831782685957967
"ATCIPK14",0.0241783315621571,0.948253833719347,0.999682552384648,45.44697,43.8351,0.0648997323260694
"SAUR21",0.698416976383257,0.114345733413584,0.615497641181931,35.14607,44.22094,1.5789578150028
