"SYMBOL","log2FC","pVal","pAdj","sdSF","sdGC","sTat"
"ATSPDS3",0.0451127119911197,0.827353724446335,0.959878919858449,89.38471,103.03983,0.218096756592936
"ATCNGC1",-0.741586252223231,0.0549569606925586,0.355539603501859,69.79354,33.49642,-1.91921633804847
"PYL8",0.151772166713456,0.432504242844146,0.784433063903285,174.19216,119.98858,0.784913574065057
"FTSH11",-0.261788273840546,0.397058378671775,0.762367943438137,51.59432,89.05024,-0.846886516538248
"ATPTB2",0.0648526493883839,0.790421414385957,0.948644293196251,120.45083,10.4621,0.265763423335549
"ATSWEET3",-0.681482307759072,0.826479213832962,0.959878919858449,25.3493422,40.8620121,-0.219219310341446
"TRY",-0.10637727316735,0.806181277976718,0.953765481000216,27.971163,16.127647,-0.245355375900063
"AGP22",-0.3012709698863,0.569503570946528,0.857571405574587,695.2459,1652.7834,-0.568782767035466
"PDV1",-0.73511378287718,0.00647198483777979,0.128177649353165,30.77375,66.11704,-2.72285810717671
"CRF3",-0.238889840419794,0.47650187433475,0.810887875105833,259.1446,147.87273,-0.711940091791097
"ATUBC10",0.652547564305654,0.00198639134441151,0.0733848117461631,2690.5587,2310.6212,3.09225947715899
"HPGT1",-0.70687876741828,0.017632893105591,0.212428162670147,18.91337,51.96227,-2.3732380994594
"CLPX",0.101970055831854,0.633434988491522,0.887238456731307,71.17997,80.01971,0.476897673846276
"SINAT5",0.463686997135059,0.191219335518561,0.586404431732976,76.888778,43.340515,1.30698049623196
"ATPMEPCRF",-2.87659695344861,0.00685480047387741,0.131830276386251,12.08016,18.75007,-2.70381711817261
"BOB1",-0.0841333169622691,0.717871896563846,0.922712386362137,74.43104,162.52243,-0.361304411081764
"ATX5",0.381420091805113,0.359065314936484,0.736045137132688,62.672032,33.257543,0.917147573039609
"ORG1",-0.339611537842939,0.634882663074915,0.888069002101391,367.6383,924.5534,-0.474865752702612
"GLT1",-0.15150588977423,0.64299921742809,0.89107831498475,1902.956,1198.5523,-0.463509485391096
"ACBP",-0.114454122381394,0.685605769079279,0.908319006152071,126.57073,25.14992,-0.404825519422853
"ATKPNB1",-0.0126889498418335,0.953019607250996,0.993364476318832,152.07834,89.30762,-0.0589152552179738
"TL17",1.82840908349892,0.00249994171200349,0.082106032262551,34.279559,12.110782,3.02334849476077
"VPS26A",-0.318173605615437,0.119903566916018,0.490582978022489,100.995221,102.839355,-1.5551784847982
"APP1",-0.328031357051595,0.0929298179751965,0.441308111188274,2.03049,72.801687,-1.68014134650379
"ATYSL3",0.790666399320659,0.0155622620930506,0.198712677507689,126.13257,114.41321,2.41902286193874
"ATB5-A",-0.286451957964994,0.162712544412954,0.553712504168052,1981.8927,1143.7612,-1.39600647799436
"RABGAP22",0.230982128110857,0.189276868656896,0.584036195512929,84.92565,133.72099,1.31272132634118
"ATPLR1",0.463292156317274,0.245261701843076,0.64198358110496,77.315117,40.951381,1.16193541106949
"SAUR30",-0.194827749933837,0.719433427799655,0.923353937497217,48.00057,52.25714,-0.359216107320001
"NHL26",1.21107611596216,0.0217710029000446,0.232702268919233,124.54421,31.89757,2.29433954277983
