"SYMBOL","log2FC","pVal","pAdj","sdSF","sdGC","sTat"
"ATCATHB1",0.214664986281354,0.292307908619053,0.505579862778079,89.468584,50.214752,1.0530721875296
"ATCATHB2",-0.352478244652514,7.87772847329523e-05,0.00126147720678051,325.5462,187.3592,-3.9480897143159
"MAN1",0.23236496711508,0.582698053127506,0.757638721442843,17.474386,11.680484,0.549447982400001
"CSU2",0.0424463273052581,0.889249368645153,0.95052959276192,81.72164,28.74316,0.139254088164232
"GL22",1.20213253996347,0.00476705731696968,0.0300656965641553,34.890862,5.204938,2.82236711498867
"FBI1",0.0776906094409148,0.614777356334009,0.779822039607663,746.2378,466.9617,0.503265873627194
"ATGPAT2",-0.0043456187153219,0.986130864819023,0.998569738813482,24.545135,14.037969,-0.017383258627106
"ATGA2OX4",0.494678363645563,0.034752162102641,0.125938926459855,230.64407,152.79509,2.11123448502072
"COX11",-0.250212208061295,0.108303070120154,0.269606698017559,41.165092,30.557964,-1.60586729795813
"ARFD1B",-0.891893694453811,0.0798102123416429,0.220119588496606,5.839454,4.898575,-1.75178832582227
"ARFD1A",-0.994135758118256,0.0584238151766498,0.178683862134817,5.559289,6.320161,-1.8925043457799
"NIMIN-1",-0.822668116449359,0.431301287719944,0.636115611356755,1.32125,2.136412,-0.786966823340641
"ATSAM1",0.2116224524833,0.195151670000866,0.392896286954077,1283.6633,1283.6967,1.29548877832044
"ATKCO4",-1.06183356086445,0.256548817794596,0.467476102112903,2.2494012,4.8866216,-1.13458600943957
"ABCB11",-0.689996397504806,2.19914413828056e-05,0.000483811710421722,34.21925,51.43196,-4.24364882025794
"ABCB12",-1.13750630323944,0.131538578964236,0.305403304770057,2.367797,4.891672,-1.50806231530388
"CLPP5",0.389938173738149,0.0015899848287183,0.013294991190046,216.03215,103.93558,3.15773782588669
"EMB173",0.592649296317714,0.177137197063303,0.369515935777208,6.897797,5.082712,1.34962220735415
"ATBXL2",1.50317119637753,6.68050562499509e-07,3.05589015796945e-05,761.4245,283.7435,4.97042861024714
"PLIP2",0.797839200106147,2.08250941738313e-09,3.00525942351409e-07,206.8738,40.71976,5.99123696099098
"TAF13",-0.163022045240105,0.329840942912914,0.544064758469226,34.873224,23.512659,-0.974434305677524
"IMPA-6",-0.384455303368552,0.00488635084280318,0.0306347788551643,49.69857,29.96992,-2.81443203841472
"ATGATL5",0.0479636762792756,0.831104210766583,0.91775406448759,42.05595,10.607717,0.21328559220856
"ATCSLD5",-0.0573185515155633,0.785738331305527,0.890910116180488,50.47438,44.4982,-0.271848734180884
"MRG2",0.0873990900116537,0.544842317143931,0.73164712179226,24.709323,17.116496,0.605506785986125
"EMB2386",-0.213816508792526,0.0639764169892571,0.189939291389609,657.2954,281.7118,-1.85234416882086
"PGA4",-2.37823715854474,0.0638126581925876,0.189638892525263,2.1191427,21.4080858,-1.85348650810129
"ATCEL2",1.10763804496231,0.00932886525952572,0.0491244590251828,246.5453,79.45893,2.5997612010399
"ATLEA3",-0.300207272020016,0.488043500392356,0.685403847738648,19.289613,12.39483,-0.693424007542595
"AT-SR34",-0.0251526539381061,0.865414593184254,0.937996754164837,299.2473,282.8989,-0.169485733322278
"BGLU11",0.0862507188119371,0.609276183954221,0.77612924568023,160.24912,143.85536,0.511106929538663
"BAH1",-0.0445529280889598,0.747331112615512,0.867281685425865,339.14198,166.89279,-0.322160492513785
"TPK1",0.0742946929834578,0.571561979167526,0.750119018185325,51.99854,27.37675,0.565752590447613
"ATRALF1",-0.690653686690474,0.00174054887457267,0.0141889263332682,169.53202,63.14271,-3.13126523082141
"LPA1",0.676988276971446,2.31758819281343e-09,3.24783862118895e-07,38.43882,44.78667,5.97382189376857
"ATGST11",0.289274223755511,0.195957449210886,0.393962384830311,590.4957,240.1761,1.2931550192995
"ATGST1",0.78523930878966,0.00633857813821208,0.0370320815961904,281.53838,55.22625,2.72973226045763
"ATGSTF4",1.08425988491764,0.0144283668068057,0.0675225773238946,28.531164,8.42001,2.44641786472072
"ATWEE1",0.112833171163053,0.77262685516635,0.883147830110937,6.896292,5.490375,0.288940572125096
"ATCUL2",-1.2055744724885,0.18579416209108,0.380827904757169,1.001713,1.680472,-1.32312394749795
"PEX6",0.204327649111,0.0501216624287109,0.161093268454219,74.90394,44.32501,1.95892421741488
"PICALM5A",-0.094388862709265,0.931286396224452,0.971184935911287,4.102391,6.098152,-0.0862264609729907
"ATD27",0.632278688419919,0.454816767522818,0.657322069259208,3.9409619,3.1056012,0.74740891192817
"BCHA1",-0.0642195941370865,0.18950629496189,0.385759077670535,73.61823,154.72974,-1.31204101851835
"ATLFG4",0.809927521843104,0.095151727194788,0.247862799025707,17.024358,6.835245,1.66882671232546
"NET1D",0.017205277953829,0.913745636523465,0.96191268831415,868.0885,622.669,0.10831523677824
"MCCA",0.287932395213634,0.00496839718170671,0.0309964130054902,548.646,262.9448,2.80907563984795
"ATTRM82",-0.197574971054595,0.387491028753655,0.598242876317617,28.77247,33.43422,-0.864176337672376
"RAB28",-0.316675396155265,0.551889770150746,0.736556521544534,13.633791,21.893095,-0.594930737253171
"PSAD-2",1.1059548546791,1.69859605888282e-05,0.000394074285660814,102.81549,52.41319,4.3012209221122
"PRP18A",0.0495984749279309,0.56885035994551,0.748131141141437,46.05022,105.82775,0.56974544831767
"FZL",0.753715368547902,5.55662768557997e-07,2.66837546543364e-05,146.32173,63.86848,5.00602245798057
"FAF2",-0.232770073125849,0.590644518933028,0.762938127604685,6.516387,7.462261,-0.537902273264057
"ATXPD",-0.0178248529687668,0.85597987263811,0.933672229460239,27.80571,12.26772,-0.1814939612877
"SAP2",0.442532014181051,0.0249117244868949,0.100308893615725,1792.9004,868.913,2.2427688452097
"SAP1",-0.0208817255720434,0.917380479152778,0.963521740526793,188.83883,173.52655,-0.103733955831553
"ATBE2",0.438904761048811,0.0147109229509106,0.0684026881514913,45.97614,15.12327,2.43941844145488
"LSM2",-0.340884466006356,0.0904970181223154,0.239416161867898,34.06467,37.65901,-1.69278174794003
"ATRRP4",0.112134123526395,0.520913616422708,0.713514193939472,35.83868,15.62685,0.641937728110907
"ATATG18G",-0.0340684921051992,0.590518260623523,0.762883508319572,330.56856,139.4592,-0.538085155029895
"2A6",-0.94507276730848,3.17493629814705e-06,0.000102630874149703,57.90738,59.54606,-4.6591656538051
"AHP5",-0.460908835530184,5.14217707474844e-05,0.00091465107116802,25.39053,27.43035,-4.04906905916639
"BSU1",-0.437676608924256,0.472254406500409,0.672264449016259,4.673153,5.600224,-0.718815823906233
"ATBRN2",-0.11647545852828,0.404896146509591,0.613979370526553,104.97903,27.52342,-0.832908834984942
"NET3A",0.356532400600874,0.0236018577659708,0.0966070301668403,84.209,22.18408,2.26354916017629
"ATCPO-I",0.563917829606684,0.00100705863476864,0.00943033199742404,350.00575,82.36535,3.28854729341335
"ANAC006",0.0397517755619157,0.965309128830872,0.988300444230391,2.2614689,1.4208881,0.0434922668797831
"ATNAF1",0.0478520212444451,0.671384216377437,0.818640996924739,62.10447,24.129906,0.424249017111288
"ATSCAMP4",0.0228120055345782,0.926187663639409,0.96861762217556,53.72663,49.18818,0.0926423932076756
"PSB27",1.04656186637894,1.84068061333513e-05,0.000418232997091818,192.09092,41.96137,4.28338886098994
"POR",0.771662046436942,0.0222106676919527,0.0924262663102818,68.97491,34.53968,2.28674574921959
"ATHM1",1.15256907910132,7.5438138540705e-07,3.37439525974327e-05,403.63175,131.91607,4.94681363196075
"CASPL1C2",-1.46616171497024,0.0417197711396051,0.14257881752306,2.998407,3.765417,-2.03630467047293
"CHR9",-0.230452324760561,0.248351965254302,0.457560988344502,101.68085,11.85802,-1.15436156632004
"ATRING1B",0.255057753177936,0.291706040972454,0.504899068846733,89.2109,33.29381,1.05438641149235
"ATTPX2",-0.514859581161221,0.0169623446403334,0.0760841967549017,25.382868,33.971643,-2.3875229286578
"ATTZF4",-0.178643047782793,0.406199921250433,0.615145978994325,416.0232,1233.7868,-0.83059949302154
"ATERF10",0.863182605144006,0.000647603458057595,0.00675871641719687,30.060295,7.329711,3.41085152509424
"GBPL1",0.278089414347549,0.184051425190399,0.378418496721076,47.63014,24.14526,1.32838356760472
"IDD3",-2.27264809901454,4.971482069244e-09,6.08730360034098e-07,6.763132,7.472085,-5.84812389879221
"ATGRXS13",-0.535817986539735,0.0255238747398386,0.102061820747592,207.5882,192.7315,-2.23338032175377
"ATPHB2",0.390211861211647,0.00208856102780793,0.0163444394958604,194.47514,142.47821,3.07734117742881
"FLA9",0.0698125113838537,0.713257320546411,0.844882517189974,473.7001,995.6238,0.367484943790555
"CRB",-1.5970732002097,0.0507961471190843,0.162617429123871,387.210978,1091.364002,-1.95319792287105
"ABCI18",0.0966495417413224,0.211691081253817,0.413623353797352,343.5948,174.4135,1.24892889705855
"ABCI19",-0.238744721531643,0.289980810430257,0.503206267845619,24.00475,25.77339,-1.05816371530418
"CTN",0.209943095970966,0.0513702336954593,0.1637633064711,146.73042,48.10229,1.94837395663808
"ADK1",-0.164486139939838,0.0540850452609665,0.169607791657854,32.80002,13.97656,-1.92615482005302
"VPS2.3",-0.0497340519214747,0.831740993418377,0.918329581690214,41.57693,28.15851,-0.212469213651896
"GBF4",-0.0858255697305529,0.703925703944562,0.838963828824023,161.20281,66.69446,-0.380026554089367
"ATPCS2",0.0963828135951388,0.874836176783444,0.943020950084237,5.18567,3.061522,0.157518566261784
"ATPSAT1",-0.100884652979117,0.652698571125783,0.806237538002419,49.57056,30.09143,-0.450016461312545
"ATBARD1",-0.312252054141686,0.230714639307072,0.436340253948097,7.623976,7.402545,-1.19852000607985
"SDG13",0.330658995467966,0.204309275115465,0.404447951816717,13.246754,9.929584,1.26936959509999
"ATTOM22-I",-0.423157022876877,0.0481712020177452,0.156654945904523,40.82174,21.09911,-1.97585500062987
"PRP39",0.235253545194683,0.0745594750446053,0.210468714286913,271.10326,183.5666,1.78316483407867
"IAA10",-0.186431075851271,0.403534915697556,0.612988752892954,55.99962,26.962006,-0.83532469687943
"ATSDD1",1.39602303144888,0.000674639110741649,0.00696887541577356,23.9119,12.090857,3.39968343318428
"ABCC5",-0.104053549141744,0.340449272073075,0.554247391360437,363.8955,300.5133,-0.953277927143356
"ATTPR2",0.241446499243777,0.175922065524581,0.367994353457977,51.11887,18.32896,1.35341820257526
"MCTP10",0.478749940931431,0.571033165774333,0.749830908900662,7.1877743,3.7577364,0.566530558240979
"ATXIB",-0.0925130831909781,0.559587137780053,0.741629616155885,16.74496,18.584841,-0.58345485755229
"EIF2",-0.0855056560926955,0.170463578449458,0.361097751311125,107.52212,86.23065,-1.37071576487181
"YUC9",-0.298332235530822,0.252935629235623,0.463189923346811,17.126883,6.382534,-1.14324802160889
"TPR3",-0.22293721870892,0.246389147685101,0.455120647350674,78.84,64.06618,-1.1591644780707
"DAISY",-0.289775290372732,0.146612241957239,0.326937747793534,98.86098,62.65457,-1.451602217018
"IAA3",-0.00613274135999475,0.979800405123603,0.995368741697108,121.08327,74.29875,-0.02531914274387
"ATIAA17",-0.286946879685913,0.0885398362742001,0.236223152925246,226.2248,283.0822,-1.70315088002816
"MPI7",0.129636554311751,0.3800490036493,0.592001287874173,119.11254,82.01378,0.877806007693686
"RPS15",-0.197898884262578,0.185095460221476,0.379874234962285,406.9132,255.9172,-1.32522824407236
"MUSE13",-0.0355701013449376,0.686038840201937,0.826902935361229,185.47524,99.00443,-0.404236466520445
"ERS2",0.32212858650361,0.141575079147497,0.319763948095017,177.53027,68.70789,1.46995080167987
"PH2",-0.404249736374739,0.578406416672081,0.754403140991618,2.728161,3.182494,-0.555713952810428
"ATL1",-0.168144670250794,0.504425247600215,0.700296953720415,32.341506,23.782025,-0.66754316477301
"AT-PHH1",-0.101422417431553,0.113812236589826,0.278132608293238,334.9919,145.3399,-1.58128784917686
"C-NAD-MDH1",-0.115323861175756,0.450490369112994,0.653406431874091,3302.694,2445.254,-0.754597758344321
"CKL13",-0.208872686264062,0.0372857307880555,0.132002812094862,275.7505,184.9579,-2.08262157778247
"MAC3A",0.0253074767108443,0.808664718401789,0.904385433754635,108.13289,106.53419,0.24214899073439
"PDLP2",-0.184257793562779,0.475953483278543,0.675335062431436,58.29456,25.3657,-0.712825921545639
"TPR4",0.118100454993693,0.507386506987111,0.702677851901949,110.86972,46.30012,0.662912638268218
"BDL",0.354319163510978,0.0360973130089507,0.129306036730053,102.65461,49.56887,2.09582956131455
"AAO4",0.58627492348079,0.126949361361512,0.298203693135209,19.018494,11.099721,1.52624298747801
"ATXIA",0.383468238996984,0.577625151258112,0.753768783216699,4.6883397,3.4145854,0.556856977289739
"YUC3",-0.45913250046675,0.0853901313121632,0.230524152190403,16.791487,12.07275,-1.72023280971107
"HCAR",0.528051951598812,0.000368792696390522,0.00434240414341516,55.90808,37.70939,3.56146398893283
"MEE4",0.350381605319071,0.0298684828692537,0.11298665917962,43.47884,20.32105,2.17183006745903
"ATPOP5",-0.316444625177679,0.38291317351056,0.594458116684837,9.373743,8.314462,-0.872541252640548
"LIP2",0.248905740639981,0.298502059306518,0.511838455748442,25.506763,19.531316,1.03965103031825
"FLIP",-0.0655838355949379,0.866028107624201,0.938164749404611,6.754155,7.506259,-0.168705734927434
"KAB1",-0.0525691753460286,0.552301577944013,0.73676677977741,130.31701,88.41328,-0.594314805478328
"KAT1",0.408735984391866,0.0545540736054779,0.170725307924514,14.579933,17.4694,1.92241091210374
"CTF18",0.241797639064421,0.393081346341669,0.6038438829494,14.434048,5.85392,0.854042671723754
"AT",-0.219074705748112,0.00367438154438089,0.0249528588688992,128.81198,126.98103,-2.90484232223364
"ATVAMP726",0.577493915662895,0.115599886313502,0.280735887332087,16.12075,4.919017,1.5735138395508
"SDI2",-0.598842678375514,0.024365053266092,0.0988795365555965,31.88507,27.43515,-2.25132353442628
"TOR2",0.457189869316293,0.00747809725110445,0.0416492050897717,2799.627,1491.159,2.67476803233283
"ATUBP2",0.0701530929176762,0.279731672435384,0.492757005487426,61.5239,39.0623,1.0809223126731
"ATPRMT10",-0.280515534034766,0.00504959690682475,0.0313662381268407,68.11883,56.65846,-2.80385269867385
"ATHMGB15",0.654903711369823,0.469368186884266,0.669728816598326,1.362533,2.776351,0.72350743666816
"ATSPS3F",-0.778497973943356,0.131197279996532,0.304961347673627,29.751614,48.277801,-1.50939731042106
"ATTIC20",0.627591286667638,0.00175708776324462,0.0142843674293232,260.10886,77.7446,3.12848701200316
"ATTAF6",-0.0324153178169274,0.675471550513164,0.820406406023804,69.5819,54.49497,-0.418650535944765
"LBR-1",-0.0373118229153653,0.712087458162308,0.844299880690941,93.17744,60.72866,-0.369054022705674
"ATPDI10",-0.191025021534211,0.39990836205801,0.609835731315258,84.169412,4.018698,-0.841784906285963
"ATPFA-DSP1",0.161319652516096,0.373135919566569,0.585298540264328,125.83171,21.97201,0.890614682635413
"ACO4",0.0503055192237472,0.664876474825002,0.814721519113336,439.6289,343.4322,0.433190369355553
"AP180",-0.182920467273293,0.348275060250074,0.562080985268459,30.52137,27.65584,-0.937940360224763
"ATGTF2H2",0.108522028126572,0.435049563293229,0.639930931469546,89.009074,6.28041,0.78057999196806
"CLE20",0.0874188193219531,0.81827132059909,0.910655815739982,6.608541,5.324594,0.229768940921546
"MAPKKK18",1.57136056891794,8.83306784228974e-05,0.00138697472000306,99.49115,22.46314,3.92059480111678
"ATKAO1",0.296056124109878,0.1251923889913,0.295991795634014,48.10184,26.23425,1.53333884201707
"AXR1",0.00935423973451322,0.910488799041979,0.960193590150669,49.79966,19.63391,0.112422016877131
"EMB2394",1.10643466912666,9.03046579665886e-07,3.90429604199666e-05,304.2819,113.8998,4.91166845083317
"ATGLR3.4",-0.00304699191846483,0.991753066561933,1,19.095469,7.32959,-0.0103361823116877
"HDG2",-0.20860613866604,0.23722320266123,0.444407025650538,32.48964,53.87615,-1.18195589244018
"PR9",-0.857451762131718,0.527374430259516,0.718539498513186,1.1044485,2.3707256,-0.632019048457592
"ATPRX1",-1.59137588475443,3.58258499492054e-06,0.000112775477667325,138.08986,326.87763,-4.63423577213667
"RCI3",-1.52415169162808,1.67418456995771e-11,4.66539433494882e-09,64.18037,203.37715,-6.73193758966672
"ZIP5",-0.299395062084494,0.204122715782328,0.404309732142709,16.222097,10.796953,-1.26989308751735
"PICL",-0.2148766137673,0.368064685077466,0.579966217666586,281.88653,256.31867,-0.900104418089955
"ATHCYSTM1",0.848171491478797,0.000209041737712384,0.00275435211364078,462.1098,256.1239,3.70783141926953
"KMS2",-0.320312355721858,0.149501488864759,0.331036085125328,11.8285,14.97749,-1.4412945410572
"LPA19",0.543174394427275,0.000160276686400895,0.00221915932901387,39.717107,21.239949,3.77458121630498
"ATOFP12",-1.2379634745192,0.0459949243373483,0.151817691713366,2.0076005,4.8999555,-1.9954398864824
"SDE3",0.109585333464611,0.576747352125002,0.753295054677219,22.19251,10.92815,0.558142103304483
"CVP2",-0.302884064015238,0.0278204252196489,0.107623805493086,47.18529,28.07166,-2.19980933741341
"CHR31",0.940811486237503,3.55169022582506e-05,0.000700058356381324,44.30348,14.72733,4.13486133509045
"ATSYTE",0.0169317630677812,0.914484721496603,0.962105866514652,87.84161,72.58224,0.107383528246738
"OBAP1A",-1.18357080313697,0.131899668278558,0.30597795021963,265.647543,544.468413,-1.50665282982391
"ATSEC23B",-0.187673163075506,0.0532500445706058,0.168016849731617,143.92468,77.80533,-1.93288760952681
"UGT2",-3.47465450032529,6.02301716830576e-05,0.00103195779666717,0.9951099,4.9585242,-4.01190722314046
"ATDOA1",1.76131640989418,0.0228851700367008,0.0945353658834168,6.126216,2.033336,2.27534619972831
"ATDOA2",2.65265622424086,0.029866432248484,0.11298665917962,29.2828563,3.9157955,2.1718572448754
"UGT1",1.48158756975872,0.000692746326124784,0.00710746590375339,129.45262,24.27776,3.392433945388
"ATGSL06",-0.370931555727002,0.000351725909400022,0.0041800210526932,564.2184,399.6338,-3.57388317310058
"SOK1",-0.656537194069366,0.442681005473779,0.646761377407877,0.8633167,1.7879215,-0.767673799902372
"ATCHX23",-2.03548761427565,0.141555835935945,0.319750273589029,1.9116637,9.3254212,-1.4700218513779
"ATHEX3",0.0874793183276589,0.660647765548227,0.811878772706368,33.701047,23.897365,0.439019005054356
"EMB3101",0.696473976229847,7.40966944082436e-05,0.00120725823873216,73.73056,16.82582,3.96273280489161
"APS2",0.215050618958191,0.812757106352458,0.906954031409785,1.2983445,2.0025099,0.236870693354313
"NSH2",-0.0770790917462837,0.433440304762797,0.638377179312876,52.78513,19.91074,-0.783318154765187
"5PTASE13",-0.0194330873592098,0.905365011258437,0.958106141323618,16.841394,13.853251,-0.118886835851349
"UGT74E2",-0.761668417145069,0.23039349072296,0.43596378972691,31.908616,14.714336,-1.19934585786684
"BT3",-0.391189862466266,0.186024287005993,0.381076826792026,15.018427,14.346744,-1.3224321560775
"CLB19",0.549172288862353,0.00545950342157363,0.0331646707473393,32.48754,19.29068,2.77859209808803
"RTM1",0.543409876047959,0.337771931990494,0.551641778148809,29.983256,8.698713,0.958576904555557
"DGL",1.82739419258777,0.180594682221029,0.373929240393425,8.986649,1.6972569,1.33892625270243
"AKS2",0.0804079606813963,0.62940742864012,0.789756543102788,218.27817,91.32364,0.482561067016168
"ARA",0.321676392103265,0.0385339324959521,0.134924416440188,47.65637,51.61397,2.06912953886602
"ATSPPL5",0.457712559431332,0.0770439896148077,0.214868800669665,21.264226,12.274653,1.76810118364397
"ATX2",-0.0493862481335385,0.69618796471346,0.833623796933527,104.3294,96.61323,-0.390471447350839
"ATCTL1",0.333345751027532,0.0112394907945621,0.0562183236689426,875.1682,1213.8971,2.53516333082704
"ARI5",-0.165906739842586,0.0129526832405057,0.0621462205586425,176.69124,113.28732,-2.48506760892129
"ATNTH2",-0.177344953972209,0.453278610378557,0.655920176078414,62.77479,31.983129,-0.749960308373426
"BRAT1",-6.98718094828958e-05,0.999427069473909,1,37.92375,36.7917,-0.00071806198975676
"CAT9",0.429009563890349,0.030373020955782,0.114342161498754,426.53069,195.44233,2.16519152689771
