"SYMBOL","log2FC","pVal","pAdj","sdSF","sdGC","sTat"
"PIP1;3",-0.284197905178381,0.294547312467782,0.566181531612774,3349.366,3059.259,-1.04819817228965
"ATSPPL4",0.352845921399693,0.0394044659015257,0.17327851464688,134.39508,92.63037,2.05993802555171
"ATPRD3",-0.125658592631011,0.592488302042212,0.803099516870642,10.882492,21.013468,-0.535233647484889
"TRM33",0.244014262521282,0.756524171276612,0.89721337110518,3.336184,4.580156,0.310048372968776
"ATROPGEF2",0.100822987865702,0.757930048635443,0.897452704682806,4.803211,3.541058,0.308200136459239
"ANAC002",1.1095937527681,8.26239166288481e-05,0.00256228901932638,2356.8922,756.4963,3.93665890329086
"BSK4",1.71165293217105,1.352101341253e-05,0.000679536087417287,236.34859,71.86658,4.35149868282491
"ADF11",0.745321953518125,0.0683815146364617,0.243380701422053,31.85173,11.82948,1.82248442645985
"ATTAD1",0.327294872565906,0.164523465854602,0.409786641384106,10.26572,21.55351,1.39001782104733
"PLIM2B",-0.0857257864669338,0.553429755361163,0.777565437648994,50.79454,55.39618,-0.592628568887316
"ATKEA1",0.687169758870026,0.0223304494249539,0.120906259084213,227.29722,278.56208,2.28469957753042
"PEX11C",-0.0926116972964385,0.486073743456513,0.732910003504149,109.94936,164.78303,-0.696567112439313
"PFC1",-0.140413837018923,0.470417754958836,0.720970676648689,12.61609,20.54323,-0.721799503182991
"ATGEN1",0.392968913140413,0.223128321595332,0.486161307224469,9.004332,7.485703,1.21825174442527
"ATSBT1.1",0.271981873195852,0.320002936782083,0.592192653486915,7.672952,15.347562,0.994451848208604
"ATGET3A",-0.0593041520189175,0.552312243207223,0.777012953702931,19.52395,39.76074,-0.594298856676773
"ARK2",0.214650091606592,0.0239621638524725,0.126855874926853,32.23536,42.11635,2.2577353514688
"BIG3",0.0896853780831515,0.244551472018427,0.512156319211848,306.6343,226.7456,1.16368553874611
"ATBBE1",-0.0885331496956328,0.911518880488684,0.967780384534407,1.696325,6.413544,-0.11112291152414
"GAE2",-0.224493161555554,0.265392528221847,0.535377523705761,51.02841,40.86284,-1.11373584178522
"SEC1A",0.0025766156699981,0.989445822253497,0.998719392845001,25.38093,34.59022,0.0132280859473648
"LAP6",0.295233437348932,0.068603310714256,0.243836444856183,31.79219,20.15322,1.82102332897669
"SPL8",0.276565360586454,0.709484344427024,0.87194866152433,3.9013063,4.8120896,0.372548720623021
"NOT1",0.207438469719235,0.0657136646174579,0.237234065443714,670.9587,494.3928,1.84037184132733
"ATCSN7",0.107596384691598,0.497291686368596,0.740069943417368,43.81562,23.14593,0.678757247776519
"LCMT1",-0.0173297949961834,0.882854708664304,0.954610924227954,108.55171,166.24305,-0.147351343256019
"VAD1",-0.193956968057825,0.128084978885392,0.35317847872129,91.60973,46.13119,-1.52169716267622
"ARA-5",-0.373122598702906,0.0163060865560365,0.0983409209470193,102.77594,115.03968,-2.40199151710616
"HAP1",-0.00626231798273619,0.963910204187504,0.988547680654728,169.6404,207.23596,-0.0452472858197229
"ALG12",0.0578452498205565,0.744548115452023,0.89062142445478,27.17047,21.57293,0.325836428612992
"ATMC1",-0.267785351271599,0.102966399774392,0.311549939229561,27.41699,51.42375,-1.63063954511574
"CER1-L1",0.682908323265308,0.244189803969108,0.511820118879232,3.26263,1.808734,1.16457812182981
"CER1",0.390333578432887,0.103672748927764,0.312692554619164,367.8218,164.4876,1.62730305722687
"ANAC003",0.780584839992169,0.0305450832673661,0.147609577887001,184.869182,32.630111,2.16294924890126
"ANAC004",-0.101310334949895,0.844265415775254,0.939282815175321,19.502203,7.152996,-0.196440478973398
"ATTOC33",0.189537341150641,0.269266987511788,0.53915380164379,190.83892,471.5387,1.10475217767351
"ATCATHB1",0.356074170191667,0.124264892003508,0.346303888804247,30.596058,35.64765,1.53711605515746
"ATCATHB2",-0.290489155528986,0.00400704917722322,0.0397994836153185,105.6377,257.3352,-2.87760627146466
"MAN1",0.0496055849602802,0.911556975937125,0.967780384534407,7.85325,5.404865,0.111074870388037
"CSU2",0.0242835151951524,0.943765725648691,0.980669825335933,43.97523,20.10803,0.0705376614969188
"GL22",0.0826557407978583,0.855276320615678,0.944340636969398,6.565789,6.94347,0.182390449092544
"FBI1",0.25835130117973,0.146269404116837,0.381857190754517,378.5841,178.4213,1.45283560328807
"ATGPAT2",-0.0192521571461416,0.9369885585661,0.978028026054872,11.290659,11.693385,-0.0790553993843238
"ATGA2OX4",0.232348729164841,0.38851878827848,0.65517078052087,146.3724,118.63001,0.862306660936848
"COX11",0.140120865052802,0.392185638268708,0.658690881144054,11.646136,9.990456,0.85566042162661
"ARFD1B",-0.974776069190292,0.0642840012464769,0.234604965659242,4.187492,5.099714,-1.85020505100497
"ARFD1A",0.768430717438918,0.182525949758395,0.435168340684783,3.22786,3.558656,1.33301783887721
"ATSAM1",0.139453635575623,0.458674985429279,0.711593730622109,1163.983,1369.0478,0.741030437406218
"ABCB11",-0.800038156605558,4.54344398456907e-06,0.000301332930073355,43.19128,66.43484,-4.58483531588472
"ABCB12",0.116960072425863,0.872321378999295,0.9503667573134,1.831298,4.252512,0.16071055095498
"CLPP5",0.482214585568304,0.000510059740754413,0.00954136567154823,140.19176,209.93508,3.47541703312215
"EMB173",-0.633016224515163,0.151136250664098,0.389127669059567,3.729954,6.752494,-1.43552956158922
"ATBXL2",0.832783483800636,0.0167440594301644,0.100027923647959,308.9478,349.1322,2.39228007861618
"PLIP2",0.552074889066996,0.000209368515513379,0.00496339449355406,275.38604,118.82899,3.70743574559648
"TAF13",0.0184880022871899,0.92125466630127,0.971242566337382,9.645937,14.37588,0.098853403420777
"IMPA-6",-0.0723996601028002,0.620087868845027,0.819120804206845,38.40994,29.79212,-0.495725818229219
"ATGATL5",-0.022435190665122,0.926585978882814,0.9735049938871,6.149536,21.645852,-0.0921410438200726
"ATCSLD5",-0.158480698888691,0.489571081290145,0.735543717163218,80.90937,81.62443,-0.69099118400975
"MRG2",-0.304324971515456,0.0464138051055908,0.191970485784207,15.468697,19.034597,-1.99161054837821
"EMB2386",-0.125525238619646,0.342387769698924,0.614247673412389,663.9691,298.4477,-0.949457909193215
"PGA4",-5.08739880452134,0.00107369996660982,0.016195720645281,0.7113903,35.7232162,-3.2704671901276
"ATCEL2",-0.215434751084657,0.661205707848759,0.842493637986505,51.58007,134.11677,-0.438249115672181
"ATLEA3",0.401372447573945,0.3811538291224,0.649048653758451,13.192889,13.451389,0.875772304459941
"AT-SR34",0.0922533552800767,0.58564019052989,0.798734674937553,196.8098,197.8926,0.545164782583001
"BGLU11",0.234112598780113,0.224309921780678,0.487743237876121,67.63497,120.46996,1.21514728493397
"BAH1",-0.0809396449727091,0.614956858065101,0.815867332125786,31.09757,74.99949,-0.503010545309998
"TPK1",-0.154361369421585,0.264568618580712,0.534621504451518,33.59561,35.87209,-1.11565785162759
"ATRALF1",-1.16457360367015,4.78283433249331e-06,0.000311785564770805,37.184,91.58871,-4.57409472387855
"LPA1",0.29419306561161,0.0180614580195922,0.105468095680634,46.21237,38.40353,2.36435578104881
"ATGST11",-0.018292900994497,0.943150591572555,0.980567911506685,143.691,289.1964,-0.0713105592338981
"ATGST1",-0.572358858801574,0.0817344000309251,0.270605356624126,30.73601,72.02945,-1.74071013966679
"ATGSTF4",-0.370758091397148,0.457824091054579,0.711124085324223,8.862028,6.745456,-0.742434553036106
"ATWEE1",0.43269458873131,0.237382018530951,0.503671238492916,10.204337,6.223332,1.18155575413831
"ATCUL2",0.464294044809237,0.516015989951599,0.75326252809807,1.67428,2.430315,0.649498849339331
"PEX6",0.250824916958151,0.0244471327507791,0.128287766536088,53.70831,42.34305,2.25002855446472
"PICALM5A",-1.35938738222861,0.26431523411315,0.53438580993935,2.522575,7.098772,-1.11624977416373
"BCHA1",0.0172865174422004,0.747928497138243,0.892525901819254,198.64745,212.75884,0.321372002980036
"ATLFG4",1.31487103866999,0.0172584833057817,0.10209726875322,11.194675,2.325409,2.38115425503648
"NET1D",0.108921210708795,0.551188757578331,0.7766781894948,864.4597,393.9643,0.59597974571653
"MCCA",0.194998764432181,0.095953251293471,0.298662087978687,273.5328,199.4457,1.66479705702653
"ATTRM82",0.164444981377792,0.498750347275702,0.741210267708456,26.30227,27.26461,0.676457300708333
"RAB28",0.47432665804428,0.42486954286421,0.685954424715661,17.345729,10.371034,0.798001632315266
"PSAD-2",0.446233420789337,0.126738771182558,0.350534921005836,155.03363,249.87719,1.52708944510691
"PRP18A",0.031712515210799,0.741349686503875,0.889273602947472,88.98153,90.98942,0.330066537952344
"FZL",0.529581604989834,0.00178009265970449,0.022952437623647,92.58863,119.7047,3.12466234115074
"FAF2",0.771233933394973,0.12092688019497,0.341191796627251,3.990251,6.404401,1.55089486924306
"ATXPD",-0.0066910526685231,0.943281801488675,0.980614167890961,27.18709,21.48228,-0.0711456943042234
"SAP2",0.00948106911754609,0.966723130805248,0.98985655742099,1057.3123,654.1625,0.0417184687990202
"SAP1",-0.281866294531592,0.223044573541446,0.486135093776526,63.87008,74.8481,-1.21847222448252
"ATBE2",0.444085170743536,0.0161178356508512,0.0975818930297023,25.1773,19.93146,2.40623629713494
"LSM2",-0.275010328958372,0.212141625619734,0.472892926354721,35.79195,36.45561,-1.24769813208294
"ATRRP4",0.14899746009423,0.418855108071932,0.680372557936854,23.92191,16.74252,0.808409112205479
"ATATG18G",-0.153519331412956,0.0316463337014542,0.150898900061583,110.90782,250.21678,-2.1488494792244
"2A6",-0.00778016268220989,0.969708341100292,0.990467159349842,26.83023,59.11846,-0.0379740890062958
"AHP5",-0.388684137515686,0.000496115623720798,0.00938139711209831,27.74209,33.38966,-3.48284494264366
"BSU1",0.0594959340815628,0.923084414175629,0.97228567087591,3.458126,2.450619,0.0965491827237631
"ATBRN2",-0.31810910114737,0.0323638322772252,0.153189709246908,29.64513,23.49229,-2.13988783724721
"NET3A",0.125555146814433,0.449065021583802,0.704596540040187,11.76531,16.56495,0.756974697352309
"ATCPO-I",0.299225847843888,0.124085623290654,0.346117471181724,95.92126,168.54279,1.53784865760376
"ATNAF1",-0.135036731252428,0.264442067774287,0.534461287290731,30.823897,22.953206,-1.11595343363736
"ATSCAMP4",0.204399785432084,0.459138888063119,0.71185885325533,39.73056,22.53323,0.740265536895952
"PSB27",0.313759646656133,0.25863046193573,0.528811728337264,132.6602,238.70268,1.12963403857393
"POR",0.844720514244756,0.0249282328785898,0.130113609689402,36.36815,57.85191,2.24251304943011
"ATHM1",0.526863620118077,0.047791442935944,0.195700031403098,176.63332,263.81181,1.97921821534234
"CASPL1C2",-1.01187901318385,0.154994172732517,0.39501332099601,1.369221,3.248709,-1.42211050810918
"CHR9",-0.196493613209054,0.367386590586125,0.637032518032339,24.23254,17.62571,-0.901379474931902
"ATRING1B",0.137216680930031,0.616471794814893,0.81652275909421,32.07153,15.72924,0.500856960230948
"ATTPX2",-0.248970979534062,0.283390917261806,0.554339139552136,17.560267,15.639773,-1.07273302747339
"ATTZF4",0.105108977574738,0.671304004980985,0.848215619679868,772.5502,1153.8518,0.424359016400884
"ATERF10",1.21096067139465,4.89801657242733e-06,0.00031649583657719,19.098244,9.368849,4.56910915309686
"GBPL1",0.33634398122715,0.127597254669088,0.352134168590126,33.92898,32.77057,1.52364564365092
"IDD3",-1.15148512588091,0.000877642191378703,0.0141071469795457,4.337287,7.927218,-3.32707033267367
"ATGRXS13",-0.57439401639071,0.0365803824536334,0.165229065222962,172.7725,286.0331,-2.09041671754385
"ATPHB2",0.183774157729414,0.199755709128984,0.457779360919311,97.80054,209.60136,1.28224786818316
"FLA9",-0.651919688545758,0.0028543043901053,0.0313973482911583,745.5139,881.3274,-2.9830081013458
"CRB",-0.0296703434980848,0.974886905414546,0.992186544389093,961.349315,1017.754987,-0.0314797949976455
"ABCI18",0.0319421421809179,0.715316252837885,0.875277270637332,177.4458,143.5222,0.364725592246457
"ABCI19",-0.590539293639424,0.0141239302289572,0.0900797733699588,11.77502,25.00645,-2.45409591758393
"CTN",0.337726981129136,0.00476326558228803,0.0441500059053386,79.72709,48.52623,2.82262226536586
"ADK1",-0.11229795967612,0.188082286245647,0.442605556205735,13.17367,32.99886,-1.31627342757289
"VPS2.3",-0.181951780219775,0.487708544483167,0.73441472571169,16.83513,18.27359,-0.693958006493425
"GBF4",-0.215870509924244,0.402168557276523,0.667051599988187,46.25685,51.53768,-0.837754571891006
"ATPCS2",-0.0955800581065532,0.875717702844431,0.951397010497654,3.277399,8.457865,-0.156400043555978
"ATPSAT1",0.456953464728701,0.0572820509249257,0.217912676823906,68.40844,52.01446,1.90115242180211
"ATBARD1",-0.00958479400468345,0.970324407416736,0.990708482064334,18.358851,12.186096,-0.0372014187264938
"SDG13",0.074218834422218,0.77835076039975,0.908198154044461,13.127864,16.777564,0.281468923538334
"ATTOM22-I",-0.349079157635934,0.116324613570552,0.33390003393415,22.28121,23.76265,-1.57038911359732
"PRP39",0.0865498091284331,0.562798028890089,0.783503385648289,122.02523,224.36059,0.578690497576092
"IAA10",-0.881746677875985,0.00045333256237446,0.00875539643950538,8.607446,31.779541,-3.50691580402342
"ATSDD1",0.977207212506556,0.0271971818606454,0.137419898337881,19.461313,21.574683,2.20867604391861
"ABCC5",-0.0609166354466596,0.624661635229365,0.821996798438107,271.0232,304.3122,-0.489254350491551
"ATTPR2",0.224026754887863,0.234994334315375,0.501137866040438,19.36521,15.48752,1.18759163685058
"MCTP10",-0.83075860850339,0.371868207288842,0.641074810774037,1.4884624,1.7440325,-0.892979394779161
"ATXIB",0.130414320138847,0.400672444183983,0.665558490358433,20.450676,23.162048,0.840420883295751
"EIF2",-0.0437564196083066,0.507083926261893,0.747260707391606,54.08704,95.18604,-0.6633851311499
"YUC9",-0.499824341032281,0.105614263979306,0.315073498767442,7.068933,4.249736,-1.61822431775208
"TPR3",-0.0680554659265327,0.752606264844959,0.895085364205594,60.07409,42.40102,-0.315204663644674
"DAISY",-0.930229286626444,4.87523454830046e-05,0.00175611533535692,27.7123,95.29619,-4.06152907285979
"IAA3",-0.71744532566665,0.00846318299392211,0.0650021025492108,71.41126,137.62082,-2.63301010263105
"ATIAA17",-0.766988360186055,6.87799898484173e-05,0.00225469940535594,184.1181,238.8253,-3.98046707983536
"MPI7",-0.274698297274804,0.0991493005069623,0.305124585694035,59.49237,36.52773,-1.64899186897123
"RPS15",-0.170024112568286,0.319237665207394,0.591745785371021,453.7685,644.8655,-0.996025685775042
"MUSE13",0.149889894189834,0.130001889810276,0.356508153261695,296.8444,173.53048,1.5140944353811
"ERS2",0.316343439368587,0.198816830508184,0.456596793055844,112.57139,51.95851,1.28492975935697
"PH2",-0.342809037616422,0.648743653882511,0.835231040726081,2.101842,1.687107,-0.455508221917018
"ATL1",-0.23934956208114,0.414294690748248,0.677214256649553,6.064187,8.385324,-0.816359259200324
"AT-PHH1",0.131228100078029,0.0703262388623741,0.247132564453558,436.1455,109.2774,1.80980366835253
"C-NAD-MDH1",-0.332426457702007,0.0592201459507255,0.222552811701829,2934.982,3024.778,-1.88655543268606
"CKL13",-0.244474010379542,0.031249302141727,0.149536254865588,107.9343,208.1933,-2.15388359048893
"MAC3A",0.00907101720013631,0.937163825647973,0.978030413033757,54.05138,106.947,0.0788350490912128
"PDLP2",0.24651473036489,0.380126433796295,0.648193860341368,19.08334,22.6989,0.877663360180953
"TPR4",0.173786158940456,0.379094778837634,0.647308985895956,56.40821,38.82798,0.879565419742621
"BDL",-0.219481496717369,0.24692806828426,0.515130079542185,25.02978,47.57762,-1.15784310709422
"AAO4",0.924469516855211,0.0238135977086269,0.126305892537126,30.469604,13.270054,2.26012332772297
"ATXIA",0.16255870331708,0.804207611131099,0.920979818385466,2.8465599,3.3456307,0.247905387824183
"YUC3",-0.365741281136772,0.208353847794946,0.468449211823293,7.271273,9.637136,-1.25810482721495
"HCAR",0.573086785110791,0.000402439854129538,0.00804784193017114,31.28401,38.48648,3.53847863052283
"MEE4",0.114382003885105,0.511938619260542,0.750039600745476,32.35929,26.69012,0.65582206247512
"ATPOP5",0.159487236511615,0.666027736800649,0.845251912592143,3.456383,3.436056,0.431606082676233
"LIP2",0.480995575745122,0.0588673127298903,0.221816585254782,28.774149,18.161337,1.88918299332437
"FLIP",-0.199540065105323,0.608350182936509,0.812176869270777,7.489944,6.295764,-0.512429880623312
"KAB1",0.0563503738233867,0.55800876129849,0.780717312257583,54.31454,130.73999,0.585801729604604
"KAT1",0.284105824722479,0.184201678529801,0.437135903633785,10.755064,29.23466,1.32792865129362
"CTF18",0.496642210454827,0.0767940361025308,0.260933581805114,13.677151,8.614196,1.76959857691036
"AT",-0.173167397079819,0.0348709351297276,0.160423325649699,77.39135,45.3694,-2.10985398106805
"ATVAMP726",-0.0552457972530866,0.876914719810171,0.951768498342457,5.229798,5.515569,-0.154881523712571
"SDI2",-0.566527950074336,0.0559930762981592,0.215034711081537,13.75792,34.77164,-1.91108953092672
"TOR2",-0.0800895202380358,0.684326708279662,0.856094543859361,1495.744,1263.483,-0.406566088401615
"ATUBP2",0.00283152483120845,0.966672085866429,0.98985655742099,36.90704,33.30864,0.0417824999246001
"ATPRMT10",0.15511259159362,0.152509710433936,0.391282996162665,34.4228,49.69133,1.4307226802043
"ATHMGB15",0.0710254878108765,0.928858392391152,0.974635084590854,3.755632,2.167678,0.089281253140923
"ATSPS3F",1.1142346978122,0.0517790059133054,0.205444561006195,32.859922,26.128118,1.94496653691529
"ATTIC20",0.316009355721488,0.165014925925169,0.410399208252919,123.76067,177.20736,1.38840115155009
"ATTAF6",0.198099596544628,0.0156711250080135,0.0959442780674697,42.47943,25.9711,2.41648608955803
"LBR-1",0.0980554577588825,0.370287316861223,0.639805787923708,79.30452,47.86435,0.895935305059553
"ATPDI10",0.0330210009122985,0.888737865752146,0.956900527105476,20.555698,25.303583,0.139901437180572
"ATPFA-DSP1",0.00544244640878285,0.978586796688035,0.993790704710219,75.74488,35.04567,0.026840692862351
"ACO4",0.326112788354429,0.0140796477695139,0.0898491292199002,183.3364,118.8927,2.45522488485871
"AP180",-0.123726003055472,0.551044115637897,0.776571144022101,10.81677,29.4554,-0.596196272255829
"ATGTF2H2",-0.174863875470928,0.226815177443312,0.491251872539546,7.063835,20.930671,-1.20860358762622
"CLE20",-0.873693839975463,0.0258415126978108,0.133006748105073,3.739706,4.622655,-2.22858525990391
"MAPKKK18",1.33642686418988,0.00304825293619274,0.0329222962774284,200.68234,94.81867,2.96282957069226
"ATKAO1",0.266527397087626,0.183633626330782,0.436497108081404,26.19507,26.90903,1.32964996848787
"AXR1",0.0790269548321058,0.363846040523805,0.633760170400983,56.60334,13.33978,0.908060912066954
"EMB2394",0.770929879263902,0.00270693249710751,0.0302880644411185,202.1757,420.6442,2.99919584006903
"ATGLR3.4",0.211319669018271,0.473265211976373,0.723032807072411,9.971069,8.849351,0.717176476635811
"HDG2",0.308934135865322,0.101786248637471,0.309751862585486,60.74932,71.3537,1.636254910147
"ATPRX1",-1.50579872369029,0.000142800234467999,0.00375946855606318,58.00163,106.08425,-3.80326711724126
"RCI3",-1.56601942297078,8.93279642683519e-10,2.88605891413292e-07,82.28645,141.29996,-6.12739775658697
"ZIP5",-0.134335231079915,0.559050524305432,0.781040688021476,5.765198,13.845425,-0.5842523815644
"PICL",-0.407436269577809,0.138583785719495,0.370824763113121,108.20209,166.33611,-1.48108552076349
"ATHCYSTM1",0.923509280500385,0.00045003669536102,0.00872901363832318,392.0311,167.1045,3.50885706389114
"KMS2",0.00952260779669829,0.967152510716855,0.98985655742099,19.36894,14.86026,0.0411798584024337
"LPA19",0.472181532998689,0.00384718696317985,0.0389297451271926,19.903632,23.989603,2.8904271428851
"ATOFP12",-1.04311961189219,0.103793484790359,0.312698775971621,0.8739084,2.2497582,-1.62673456272594
"SDE3",0.323219931979935,0.110656982287862,0.323544707359054,33.49726,19.2961,1.5952471344652
"CVP2",-0.254827747116472,0.0869944686791851,0.281328238430676,17.39206,23.73359,-1.71146954448058
"CHR31",-0.0153651166721238,0.948419735457346,0.981897333084503,19.82736,57.12061,-0.0646913683866607
"ATSYTE",-0.111843455893179,0.527370877593523,0.760874396269203,94.93185,118.26991,-0.632024485392223
"OBAP1A",-0.42611082091639,0.637657600549312,0.829237208557486,346.28641,427.474144,-0.470976382568465
"ATSEC23B",-0.0250322836440001,0.813287918010136,0.92531901873496,43.93798,38.77281,-0.236186547227943
"UGT2",0.0641428234950991,0.928846376610878,0.974635084590854,1.6570482,3.9465518,0.0892963728390813
"ATDOA1",0.593188205525327,0.477369525437559,0.726295059666805,3.173535,1.638692,0.71053969322671
"ATDOA2",3.33022027293252,0.0341031925644933,0.157983982597005,1.7775879,0.4534019,2.11884944489637
"UGT1",1.7018263993909,0.000567194014781963,0.0102972123624983,501.22672,75.3883,3.44683541048676
"ATGSL06",-0.341332019260584,0.00401383494610462,0.0398493815369193,201.8018,684.2168,-2.8770723975497
"ATHEX3",0.0736937918251653,0.727599193047557,0.882468136963777,12.86444,27.436473,0.348320908649051
"EMB3101",0.501934782658766,0.00824277735726004,0.0637764805719442,17.88893,18.34027,2.64196006773287
"NSH2",-0.10513438825479,0.32220049753696,0.594168823572723,20.41867,44.2928,-0.989946033444942
"5PTASE13",0.42735426437364,0.0118439419312902,0.0800306515440872,17.711949,13.3179,2.51676017122199
"UGT74E2",1.37854919492098,0.054075276995246,0.211109573188851,39.489199,7.829734,1.92623308046325
"BT3",-0.0403002129666424,0.891896800396339,0.958567601471444,7.574408,9.837419,-0.135904471669845
"CLB19",0.302759357642418,0.151264435586439,0.389280436415898,17.83714,19.26154,1.43507953132183
"RTM1",0.412244153856431,0.502213027248089,0.743675502488267,10.721267,8.452239,0.671011776694162
"AKS2",0.0442515694163366,0.814859203117968,0.926119691326999,164.21194,112.49787,0.234162014727846
"ARA",0.13944184545453,0.413363832601955,0.676469869126282,69.11212,66.08149,0.817988362152866
"ATSPPL5",1.18787137800967,2.69531503036492e-05,0.0011356624418511,24.24648,11.022361,4.19779074577399
"ATX2",0.236812839283613,0.091677578837239,0.290348707881669,42.2589,75.63098,1.68661410060692
"ATCTL1",-0.127665700056245,0.398238424761101,0.663277353431394,848.7663,1086.1673,-0.844771509243227
"ARI5",0.0449507692908402,0.547149960162619,0.774025364298355,133.94047,188.74445,0.602036321712073
"ATNTH2",0.229693298366604,0.389137640036227,0.655694893984451,19.273043,13.30794,0.861182312585283
"BRAT1",0.125838261188659,0.221340267004876,0.483888978113317,30.25719,40.63508,1.22297201340486
"CAT9",-0.0343530635519329,0.880047118918877,0.953170137515892,65.56925,98.76368,-0.150909484129855
"AIPP1",0.0969768135347899,0.703672357148928,0.869049659818154,20.818,10.50363,0.38036787584653
"UGT89C1",-0.892000891603628,0.000141706155975022,0.00374395610225596,20.456215,37.275163,-3.80517117666844
"FRK2",0.549013306521994,0.353621245949761,0.623760946867209,1.645514,2.624226,0.927588151866362
"BBX24",0.577812320391114,0.000260303135666133,0.00580001548396578,194.5298,209.68071,3.65190406173766
"BZIP69",0.261737394116945,0.0106223343831957,0.0751202984397607,107.16794,67.14365,2.55488349974493
"ADS1",0.158124666893218,0.744160007572742,0.89062142445478,312.0967,622.3357,0.326349411763237
"SKIP16",0.0455119905152349,0.724405915253893,0.880787855657278,154.269,163.0777,0.352576556822011
"GLX2-4",0.0395137761107734,0.760303694636573,0.898386613121132,39.99108,50.47553,0.305082007082608
"MEF3",-0.00589523951387694,0.986153177019981,0.997079416139939,5.570563,7.255313,-0.0173552902116083
"EMB1444",-0.00480811797969246,0.966255303019555,0.989621860931539,35.18251,63.03616,-0.0423053216540532
"ERF59",-1.28232885882028,0.0348073738767966,0.160243202082349,2.745354,4.932381,-2.11059225588291
"ATMYB13",0.249305079785157,0.533716484498683,0.765006114293605,7.146687,4.71,0.622342798712249
"RHON1",0.53982062462396,0.00631008101472654,0.0533690322472159,77.79326,150.24922,2.73121751354424
"CLO",0.129568879910315,0.0818392613152283,0.270833587050805,68.57272,124.50995,1.74011252540388
"GTE4",-0.0591716879655005,0.614429092740278,0.815565098276479,163.9683,208.9514,-0.503761347183434
"ACX3",0.322781503492886,0.00428857105861697,0.0413428487048941,128.97235,69.33855,2.85611697150996
