"SYMBOL","log2FC","pVal","pAdj","sdSF","sdGC","sTat"
"ALG12",0.252121520282374,0.104335084877258,0.357829933196242,64.97026,11.68328,1.62419084162061
"ATMC1",0.28610634075604,0.0439263380529179,0.21375956237554,47.04138,93.9046,2.01479304538198
"CER1-L1",1.84556804053611,0.000187784498297068,0.00399355033045097,9.908548,2.846576,3.73490709477499
"CER1",0.512104214788528,0.0137742891394441,0.10091987485545,485.305,263.5895,2.46309635972202
"ANAC003",-0.265062173837555,0.398213937364413,0.703204799873467,18.823945,43.787565,-0.844815359820809
"ANAC004",0.188851125326716,0.677308404373809,0.876750758483562,9.314099,8.741144,0.416138848078145
"ANAC005",-0.782637795137545,0.382475477734473,0.690243820321167,1.9769211,4.8889195,-0.873344232770573
"ATTOC33",-0.106541799694932,0.477092863324096,0.759834166236552,105.11749,69.46492,-0.710986077531529
"ATCATHB1",-0.150086323278719,0.47558766669536,0.758679130786312,16.99426,26.380923,-0.713417145324086
"ATCATHB2",-0.134320955775334,0.124597612503081,0.394331392862152,133.65,134.3216,-1.53575853645743
"MAN1",0.985152569240481,0.0106592058119558,0.0844515639559006,17.170501,6.59469,2.55367709262846
"CSU2",-0.179695060196597,0.547950471540086,0.804352250534342,47.58797,21.65274,-0.600834126748997
"GL22",0.567237883288133,0.137962163078009,0.41587150145904,5.798701,6.220754,1.48342261314245
"FBI1",0.0734875857590681,0.632111447157707,0.85182693181746,735.5058,400.0094,0.478757088879303
"ATGPAT2",1.13383801170436,1.71186534293754e-07,1.01473015584787e-05,15.988243,9.466821,5.22818029554443
"ATGA2OX4",0.430393000348004,0.0637844411970105,0.268948877227554,172.81395,139.44967,1.85368358708668
"COX11",-0.11465463680792,0.42359682458525,0.721231176400513,18.415504,20.268483,-0.800196729159202
"ARFD1B",-0.0947508934547683,0.841532102107296,0.94893508295299,4.326532,3.901976,-0.199934124013906
"ARFD1A",-0.227019016824066,0.622529099409433,0.847025283875701,4.999793,4.335613,-0.492269130858044
"NIMIN-1",1.61220364829526,0.0979129211556338,0.345280125163227,3.185227,1.066327,1.65505707407815
"ATSAM1",-0.0494159654282567,0.761800211493818,0.916562909347167,697.6456,1606.0015,-0.303117639873301
"ATKCO4",1.10508742004879,0.191358923339705,0.494147544935716,4.8564271,1.4665459,1.30656961022817
"ABCB11",-0.440822547971978,0.00358113928283456,0.0390382827216911,29.27446,75.9093,-2.91287848327399
"ABCB12",0.549537606453124,0.375312529355261,0.684129057255935,2.77596,1.726001,0.886566141995814
"CLPP5",0.0421296110461337,0.7269416638597,0.898885565991117,134.06582,88.06619,0.349196672854659
"EMB173",0.144898665309571,0.685610727338706,0.880446341098553,9.71059,12.22781,0.404818774523315
"ATBXL2",0.0351694644239962,0.907020561471064,0.969653694871879,579.9243,441.6055,0.11679745385671
"PLIP2",1.10441877677096,9.22936384670192e-18,5.20364411859166e-15,307.21478,76.62172,8.58317020881773
"TAF13",-0.137634600559939,0.381328910833632,0.689147404321661,28.389265,18.231274,-0.87545035591299
"IMPA-6",-0.00146779144537131,0.990741327018275,0.998435423216832,27.67018,31.46934,-0.01160428617333
"ATGATL5",-0.0516505320538719,0.808858593398453,0.934453112455013,16.121781,15.412998,-0.241898782692276
"ATCSLD5",0.236597886805753,0.250395412901245,0.567132510311825,39.18024,22.66301,1.14938948745623
"MRG2",0.221310013308671,0.0931511180717075,0.336365163319999,21.574759,18.749408,1.67900474977612
"EMB2386",0.0292456144207776,0.798882110695212,0.931472028648811,596.6207,279.1478,0.254794128145223
"PGA4",2.57945100197993,0.0455259657292819,0.218563193234706,7.1719979,1.7926579,1.99976203688115
"ATCEL2",-1.03244275517039,0.015838569806783,0.111060402334837,44.17351,32.22321,-2.41261431426885
"ATLEA3",-0.469702589082964,0.226993916668768,0.539427613773535,16.3957,14.529013,-1.2081386981645
"AT-SR34",-0.193118969015956,0.187661718819179,0.488791438660526,192.4149,333.7818,-1.31752794948329
"BGLU11",0.336269111135189,0.042117064139831,0.208597773852107,127.04927,154.78189,2.03236158425279
"BAH1",0.137322224412985,0.313416511414385,0.630630749666392,194.42357,144.31549,1.0080790558249
"TPK1",0.133015189388053,0.274375767154108,0.590707113486912,46.97565,52.59626,1.09304107169515
"ATRALF1",-0.716517839247745,0.00109038778960073,0.0159988031743646,57.39458,63.7539,-3.26610248527587
"LPA1",-0.115295298153523,0.286573224512827,0.603568869350099,26.14834,41.63074,-1.06566915770284
"ATGST11",0.566418602905525,0.0105225916018486,0.0838900726061221,972.9541,821.2396,2.55816577674003
"ATGST1",0.767296531403755,0.00646374179154077,0.0592240952358709,234.98347,237.23806,2.72327914077462
"ATGSTF4",-0.847363790003122,0.0745139991477077,0.294546673097484,5.403615,5.092748,-1.78344435060727
"ATWEE1",-0.285552706879214,0.394609251988113,0.700021173406687,4.775083,11.555325,-0.851288247105208
"ATCUL2",0.693899210032873,0.300375984580127,0.617459332725165,2.347181,2.021045,1.03562744167946
"PEX6",0.0970652006497109,0.320058611514507,0.636251800706691,38.60893,41.12999,0.994337445115476
"PICALM5A",1.83496086501903,0.0826309708586163,0.313588618170692,4.464118,1.112407,1.73562043164033
"ATD27",-0.123001223878606,0.875064265780916,0.959935733590118,1.6599481,3.1539263,-0.157229137118017
"BCHA1",0.0977560498662028,0.0364670535183281,0.190909591766462,294.74615,261.21609,2.09168108647162
"ATLFG4",2.19943009380313,3.00112412546726e-06,0.000123530141422459,36.524813,8.779813,4.67074287221931
"NET1D",0.0271032169157318,0.863917854642779,0.957302640338203,843.2622,450.0805,0.171389062187868
"MCCA",-0.130059007202551,0.199536323378025,0.504887914306493,341.441,605.391,-1.28287371399499
"ATTRM82",0.143156475539162,0.504755829945038,0.77732738066107,17.8524,26.76502,0.667025524090983
"RAB28",1.33362949162129,0.0136329042263271,0.100277952082243,9.054642,4.787666,2.4667932636633
"PSAD-2",-0.309691137285969,0.222344231529534,0.533311289549845,90.59332,106.57059,-1.22031830955041
"PRP18A",-0.0894343287591001,0.284925273241401,0.601456536740491,37.73003,68.71318,-1.06932050691467
"FZL",-0.1824064113822,0.213712201301644,0.522291009751945,78.29622,89.57978,-1.24342245111203
"FAF2",-0.41602265608234,0.276096388717324,0.592543050486574,5.21598,10.012487,-1.08913039327241
"ATXPD",-0.132740047403129,0.127592231362527,0.399038449065157,13.19732,27.78666,-1.52366574210864
"SAP2",0.914471908193404,3.3815980983095e-06,0.0001364117542353,2506.4027,1268.4535,4.64616668142244
"SAP1",0.239827990820958,0.22889260251581,0.54133960154066,144.51205,78.10715,1.20321636795142
"ATBE2",-0.0604666836678641,0.71670473565299,0.894663821160097,15.15432,16.38559,-0.362866335367674
"LSM2",0.0754451242201848,0.697380705537151,0.886723903635512,46.21752,12.36784,0.388858658730019
"ATRRP4",0.3310827828053,0.0439017603343692,0.213682850340583,16.37008,25.53122,2.01502757066593
"ATATG18G",-0.123730381612075,0.0446296337875077,0.215821658345707,172.53368,184.30454,-2.00812854373546
"2A6",-0.261581782066986,0.136948196938649,0.414141866716567,90.04944,82.99039,-1.48725226454185
"AHP5",-0.224709003534724,0.0227720832804111,0.14185236749962,16.89156,11.51074,-2.27723689064964
"BSU1",-0.282953437147456,0.625333437011236,0.848714317130404,3.055801,10.012257,-0.488305541382759
"ATBRN2",-0.738565948521424,1.05905997470392e-08,8.76308874632146e-07,28.39426,47.78654,-5.72098861064794
"NET3A",0.0285178583472047,0.845574721116512,0.95025083670757,18.50595,26.54527,0.194767813110986
"ATCPO-I",0.0632302095980155,0.708453847840357,0.891392911230805,85.30394,66.8464,0.373933425012503
"ANAC006",-0.107486240839946,0.900915066296957,0.967876959370226,2.6029845,2.0371178,-0.124505474231918
"ATNAF1",0.186926338672624,0.0742236559917021,0.293988122475584,30.931417,51.654303,1.78523223116251
"ATSCAMP4",-0.052120686603095,0.825271525139178,0.941105989734631,35.04281,43.39389,-0.220769998234462
"PSB27",-0.359480702913445,0.139370388316546,0.418024952906884,76.13417,66.24904,-1.47813970567861
"POR",0.292458342103878,0.377927199737829,0.686070163267984,34.03399,21.38455,0.881721928280281
"ATHM1",-0.0284745937428294,0.902093817717731,0.968529405993918,95.15247,103.62473,-0.123016770725015
"CASPL1C2",0.0705221202209821,0.911241531755992,0.971975041809495,2.840998,1.983882,0.111472676221202
"CHR9",-0.260872432926138,0.16816818601851,0.461942027956189,24.74456,46.33462,-1.37811370112984
"ATRING1B",0.375429178665458,0.10776992560575,0.364541565754751,51.05809,26.95985,1.60829801316121
"ATTPX2",-0.11264315424471,0.598664075483347,0.834356194893653,8.532731,17.765106,-0.526322610949499
"ATTZF4",0.590315953746111,0.00599759483574838,0.0564439306411842,692.4006,353.0485,2.7479128505476
"ATERF10",0.00984400536772503,0.965396531813793,0.989899391315521,30.133176,15.496251,0.0433826200929594
"GBPL1",0.0431485889386984,0.823834231844554,0.940553031497514,17.52159,20.68801,0.222616193836504
"IDD3",0.424296912192071,0.192883685036651,0.496419539281163,7.989992,5.826412,1.30209566457465
"ATGRXS13",-0.301824890039642,0.204575053025794,0.510731910777195,257.014,204.9136,-1.26862441266102
"ATPHB2",0.243516158802237,0.0505356004139305,0.233190920524425,115.45079,68.78696,1.95540233780603
"FLA9",-0.192245771250758,0.310529545301231,0.62737319135692,269.7317,227.3669,-1.01411151239071
"CRB",-0.448494813346516,0.586573263313648,0.828114358825387,29.60005,54.925954,-0.543808493729804
"ABCI18",0.180165503827953,0.0171351931561727,0.1172856078143,284.2243,183.1961,2.38379395871619
"ABCI19",0.604859876814759,0.00361265873403522,0.0393464952147125,31.93972,18.64423,2.91014087976661
"CTN",0.0954641367554266,0.357094039152893,0.669281937227896,98.45578,66.80366,0.920916469761114
"ADK1",-0.088844585504126,0.234387922354357,0.547710919475569,22.69806,27.05268,-1.18913150562858
"VPS2.3",-0.292559807088316,0.198696333763587,0.503785182573143,28.05595,21.06389,-1.28527462603748
"GBF4",-0.132776392755624,0.549104092666713,0.805420973012874,76.91567,35.01585,-0.599103162849047
"ATPCS2",0.70836366213227,0.170637550692508,0.465766356562617,7.241623,4.624429,1.37015811248447
"ATPSAT1",-0.275299205628777,0.189229965241519,0.491345322621334,51.50966,30.08015,-1.31286048181522
"ATBARD1",0.247223605403004,0.323112350682545,0.638775107534793,4.364839,10.157248,0.988082285409271
"SDG13",0.115844847622288,0.614849378559446,0.842526441816421,11.963717,34.562357,0.503163423245312
"ATTOM22-I",0.0822787666759799,0.674977559550302,0.875997500418467,20.24935,14.42441,0.419326462397758
"PRP39",0.0152209162024571,0.90657723037457,0.969503814633809,83.32496,257.70382,0.117356908123897
"IAA10",0.145700704322808,0.498313050856973,0.773582623594474,19.486889,25.94076,0.677146432833076
"ATSDD1",0.901346101601943,0.0195119249045187,0.128297946018128,28.952711,7.563834,2.33560332948707
"ABCC5",0.0116579412080536,0.913929321432919,0.972964915933724,700.4449,287.4972,0.108083670355234
"ATTPR2",0.316298595044538,0.0584786931653444,0.255774388796791,26.35496,14.62886,1.89209223175323
"MCTP10",1.56676296980398,0.0676976467339106,0.27785030428592,3.2986457,0.8776217,1.82701411783968
"ATXIB",0.229054879825646,0.107240848928317,0.363527284873898,12.088541,7.778284,1.6107196128831
"EIF2",0.152599332028136,0.00858036456925779,0.0726081530949689,61.99162,64.60338,2.6283362856902
"YUC9",0.391055910847816,0.109935201308706,0.367961424394608,7.546338,5.082302,1.59848445930931
"TPR3",0.020554150401447,0.912565212714587,0.972366172278323,74.22098,56.4347,0.109803503175772
"DAISY",0.0580851764117319,0.775732690945989,0.923270120652744,27.00459,27.71355,0.284884422223481
"IAA3",-0.544274374763518,0.0217032879520983,0.13763392966536,99.5655,103.36579,-2.2955209368786
"ATIAA17",-0.150802995728785,0.368551035323413,0.678292818673106,148.0914,279.6399,-0.899190808525014
"MPI7",-0.144217737999077,0.313749229321376,0.631090709007502,36.7235,68.90564,-1.00738618133438
"RPS15",0.168148249497645,0.25601050468803,0.573421902776848,433.919,284.6924,1.13587112465591
"MUSE13",-0.230774191691418,0.00701680366564294,0.0630991795511303,303.75958,228.24451,-2.69604571212292
"ERS2",-0.148156546489879,0.487007740218716,0.766739116427206,183.72422,91.05586,-0.69507589497629
"PH2",-0.160006713386168,0.811701518639641,0.935575336022604,3.158739,2.522594,-0.238231536376713
"ATL1",-0.609621262745086,0.00864189083128448,0.0729392472373867,19.071831,21.807983,-2.62590509704494
"AT-PHH1",-0.0403377101462392,0.518540076222378,0.786211726454542,124.0725,234.3308,-0.645597470049189
"C-NAD-MDH1",0.0372146624243218,0.807391330997686,0.933923355170183,2059.327,1181.129,0.243792755957702
"CKL13",0.0787330974183522,0.422337972903483,0.72010439966986,262.9315,199.616,0.802371709367705
"MAC3A",0.194634029008828,0.0521434767817371,0.237669947564661,79.03133,84.37436,1.94194733034561
"PDLP2",0.33840171852391,0.174871408231776,0.471478482269614,17.84777,13.09577,1.35671618364456
"TPR4",-0.200368006434265,0.24552975679073,0.560355934130075,62.73795,28.47456,-1.16127580214086
"BDL",-0.181096813450713,0.27192133812378,0.588277112712818,28.61453,41.76493,-1.09864867405954
"AAO4",-0.00438958417684391,0.991573248783117,0.998654620663381,7.218089,4.234551,-0.0105615627795593
"ATXIA",0.868779255896717,0.166472280955252,0.459623502958561,3.3565953,2.4673194,1.38362835650248
"YUC3",-0.437083945231492,0.0893042453698914,0.327591072249505,6.989201,9.82543,-1.6990792877695
"HCAR",-0.224801487544037,0.110322673032172,0.368613958791617,34.3692,36.21236,-1.59674449472208
"MEE4",-0.0634627297200843,0.6817319294685,0.879065717670646,31.94189,20.20526,-0.410100904182177
"ATPOP5",0.748991677204419,0.0245211340954693,0.149270418897899,7.512353,10.253124,2.24886425025071
"LIP2",-0.530024279426659,0.0243088606689217,0.148486777036366,7.836493,8.418947,-2.25221227519347
"FLIP",0.292582596750522,0.396634061313932,0.701795079732518,9.649215,4.380456,0.847647950846862
"KAB1",0.140436212593231,0.0939536041337138,0.337753733484247,98.95428,76.02414,1.67490127143976
"KAT1",0.195915625850327,0.30730290968387,0.624262282132647,10.436437,17.934754,1.02089769846136
"CTF18",0.486607271665073,0.0557404140336417,0.247503772496632,3.667365,14.175076,1.9130596696471
"AT",0.0994012849189273,0.164553076115455,0.456749249798505,63.39566,50.48716,1.38992031452137
"ATVAMP726",-0.194049831257049,0.540361615442139,0.79920147007559,3.567197,4.833832,-0.612266250077907
"SDI2",0.265826079106754,0.303490123732731,0.620650743127485,15.23086,12.94831,1.02897776441145
"TOR2",-0.112780855094894,0.508760649667167,0.779437749455302,1658.669,746.107,-0.660768713760301
"ATUBP2",-0.129280934296504,0.0283129550896609,0.164490602251076,31.14021,48.93915,-2.19292261427313
"ATPRMT10",0.15122663345765,0.107722041596492,0.364541565754751,40.13596,116.31878,1.60851679173689
"ATHMGB15",1.84981915372673,0.0165279471589553,0.114454027684008,6.064939,1.134734,2.39704381619132
"ATSPS3F",0.674308341891294,0.183159597680095,0.482765987584363,16.8205,4.899074,1.33108939606304
"ATTIC20",0.102706188046526,0.603951633225564,0.837367230694302,88.05663,59.78421,0.518726279222975
"ATTAF6",-0.0364362222786298,0.610198672133108,0.840405419939502,49.31866,34.5257,-0.509789886005219
"LBR-1",0.109732388031664,0.251488293412404,0.568598543830115,46.89531,83.98625,1.14674193508479
"ATPDI10",0.240356710834882,0.272763041864223,0.589255640788952,11.256891,8.826834,1.09672175851872
"ATPFA-DSP1",-0.216294219467154,0.221447316934309,0.532302408595714,28.28665,80.95071,-1.22268864616761
"ACO4",-0.30054106280731,0.00854855668923237,0.072465457473339,698.167,578.0918,-2.62959928025675
"AP180",-0.884839726218627,3.6592401720482e-07,1.94123892190671e-05,27.00266,36.85767,-5.08588070400609
"ATGTF2H2",-0.129166318668972,0.308885301809883,0.625876077182645,13.602133,18.946175,-1.01756379210445
"CLE20",-0.228806095090916,0.467472669965166,0.753605378331689,4.007864,7.44693,-0.726597320820795
"MAPKKK18",2.10581148737606,6.7093133369376e-08,4.48100805897287e-06,132.04965,29.37416,5.39878656794382
"ATKAO1",0.0945413900660701,0.586052029111897,0.828075393522996,23.70283,21.14832,0.544566021895795
"AXR1",0.142589656262036,0.0609289654688597,0.262047514427361,21.63007,78.52778,1.87401059023887
"EMB2394",-0.141876144929585,0.525957423993608,0.791182053941076,135.7723,111.0099,-0.634189094175351
"ATGLR3.4",-0.0389421862855113,0.864584397842673,0.957531859133475,54.405402,61.215464,-0.170541375675768
"HDG2",-0.67825242122011,3.51170287214895e-05,0.000977471003816064,48.14337,115.69601,-4.13746088668324
"PR9",1.4077236693461,0.273084427620795,0.589498607714233,2.917631,1.0404677,1.09598708222086
"ATPRX1",-0.0181041586270046,0.957821898935514,0.987389834075712,90.2286,115.67462,-0.0528870545479822
"RCI3",-1.53137675785216,5.43486633702193e-12,9.98203783899695e-10,51.04133,153.27785,-6.89372861404162
"ZIP5",0.0333407501018094,0.867034756458782,0.958350211448875,13.778682,21.116348,0.167426142863073
"PICL",-0.417246800641826,0.0808301647044048,0.309043764878346,78.59368,71.03867,-1.74588944281096
"ATHCYSTM1",1.32767408134295,4.71910191930093e-09,4.19083908174109e-07,1033.454,218.6701,5.85678613494206
"KMS2",0.423118850800947,0.0342540285889268,0.184997698621061,46.20959,13.54819,2.11706857115691
"LPA19",0.26470201081104,0.0511098327615065,0.234940520651944,46.28764,17.751218,1.95055644417576
"ATOFP12",0.726237479605917,0.125029321470783,0.395151984061747,3.9304505,2.3623812,1.53400134672122
"SDE3",0.200954952785424,0.267993457314544,0.58509729411683,17.90223,23.99096,1.10769523646009
"CVP2",-0.320604632783898,0.0120599158462135,0.0922499151813801,20.29459,22.04269,-2.51038628165725
"CHR31",0.0870682467490947,0.695890371737434,0.885811518030156,13.98101,17.07014,0.390874001913819
"ATSYTE",-0.00856748184912596,0.955557180520643,0.986513830683396,96.74391,168.42353,-0.0557296479860731
"OBAP1A",0.184984408738839,0.815515225399597,0.937119685495679,32.177457,21.96253,0.233317042957685
"ATSEC23B",0.0742330461028969,0.422547479218357,0.720258812217525,52.33396,121.15789,0.802009471855431
"UGT2",0.559011068363451,0.408472608759402,0.710737818858762,5.8561042,1.8382992,0.826584494556386
"ATDOA1",0.932938805632703,0.210061961652418,0.518503583618532,2.360791,1.079094,1.25339507854363
"ATDOA2",1.40689416956001,0.241503129410096,0.555784395881933,3.8371963,5.6375352,1.1712379887218
"UGT1",0.070197051959308,0.870632487959672,0.95898007735882,34.1583,59.72062,0.162855145493609
"ATGSL06",-0.0745006550182838,0.469144509014683,0.754286966707621,365.7348,544.5944,-0.723871694367913
"SOK1",0.457622953132073,0.554750539729939,0.809275692913636,1.4100627,1.6720916,0.590656589688889
"ATCHX23",2.58628023805034,0.0576464221478541,0.253047231314969,4.2945011,1.0468641,1.8983771144057
"ATHEX3",-0.361094967228777,0.0532491480151628,0.241168717116349,13.670322,31.741474,-1.93289488588506
"EMB3101",0.199487486800046,0.222422640491242,0.533374331955457,17.82823,13.66157,1.22011141862223
"APS2",1.0318106644585,0.259845738715644,0.577318556581934,2.0191564,0.7396883,1.12675581006063
"NSH2",-0.0528368458438862,0.601666298886949,0.835770080392947,18.98539,18.49214,-0.522005790521907
"5PTASE13",-0.0250852626845763,0.856650269552887,0.954391885433227,32.402678,24.758146,-0.180639856454395
"UGT74E2",0.323299441908157,0.605812323140987,0.83798219673818,7.888055,6.811723,0.51606025899744
"BT3",0.0689654796561374,0.790296574448539,0.928348487491511,6.637526,8.396321,0.26592551474154
"CLB19",-0.0283188262655273,0.876353905675482,0.960416060446451,21.86902,31.33318,-0.155592920405406
"RTM1",0.174436503806676,0.744293163812195,0.907876191429773,9.00141,8.032848,0.326173402297154
"DGL",1.41794147559208,0.279858001708759,0.59589648633648,2.6056727,1.2101049,1.08063838310399
"AKS2",-0.230062916952666,0.158885967277476,0.447441339862253,130.64277,159.20542,-1.40882822416593
"ARA",-0.447963811786312,0.00252889476142762,0.0302022288650499,78.21735,93.22445,-3.01986248634953
"ATSPPL5",0.732833938217773,0.00183417007291896,0.0238560189097894,30.564593,13.42963,3.11584764800123
"ATX2",-0.314402240089564,0.0095459077612438,0.0784721706124094,27.32447,80.8628,-2.59185831131147
"ATCTL1",0.0269446106618026,0.836990182281962,0.947073181146453,490.0605,625.0342,0.205744901771977
"ARI5",-0.203909159937747,0.00156586999379337,0.0211492769523824,132.14755,135.61458,-3.16219066939028
"ATNTH2",-0.466568811076545,0.044182400440952,0.214446069327415,19.34366,19.893556,-2.0123562158251
"BRAT1",0.0370808067058431,0.680053520801917,0.878342285407341,54.7275,66.09279,0.412390096571857
"CAT9",0.206509990262531,0.294239132507537,0.61087543357918,241.47142,204.16714,1.04886744108954
"AIPP1",-0.00231087816310515,0.991687247882533,0.998654620663381,18.41025,25.9346,-0.0104186782350189
